Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
1379492,Caledonia,Populated Place,Rusk County,Texas,Caledonia,119,31.9240584,-94.5268724,None,11/30/1979,11872,U6,null,null,48401,48
1379493,Calf Creek,Populated Place,McCulloch County,Texas,Calf Creek,564,30.9787835,-99.4689509,None,11/30/1979,11884,U6,null,null,48307,48
1381566,Calgary,Populated Place,San Augustine County,Texas,San Augustine East,139,31.6174004,-94.1193622,None,11/30/1979,11896,U6,null,null,48405,48
1372874,Calgary Woods,Populated Place,Harris County,Texas,Settegast,17,29.8635579,-95.314658,None,11/30/1979,null,null,null,null,48201,48
1378084,Calina,Populated Place,Limestone County,Texas,Coolidge,164,31.7565526,-96.699989,None,11/30/1979,null,null,null,null,48293,48
2034580,Call,Populated Place,Newton County,Texas,Trout Creek,29,30.6129817,-93.8740683,None,2/20/2004,null,null,null,null,48351,48
1353561,Call,Populated Place,Newton County,Texas,Trout Creek,29,30.6124261,-93.8743461,None,11/30/1979,null,null,null,null,48351,48
1379494,Call Junction,Populated Place,Jasper County,Texas,Call Junction,30,30.5924266,-93.9157359,None,11/30/1979,11908,U6,null,null,48241,48
1378085,Callaghan,Populated Place,Webb County,Texas,Callaghan Ranch North,186,27.8766761,-99.4005916,None,11/30/1979,11932,U6,null,null,48479,48
1379495,Callan,Populated Place,Menard County,Texas,Callan,613,31.0585031,-99.6917342,None,11/30/1979,null,null,null,null,48327,48
1331905,Calliham,Populated Place,McMullen County,Texas,Calliham,73,28.4583733,-98.3566207,None,11/30/1979,11956,U6,null,null,48311,48
1353567,Callisburg,Populated Place,Cooke County,Texas,Callisburg,245,33.6978844,-97.0088971,None,11/30/1979,11968,P1,null,null,48097,48
2010485,Calma Estates Colonia,Populated Place,Hidalgo County,Texas,Edinburg,38,26.3314584,-98.2483466,None,10/20/2003,null,null,null,null,48215,48
2010486,Calma Estates Colonia Number 2,Populated Place,Hidalgo County,Texas,Alton,38,26.3314584,-98.2508467,None,10/20/2003,null,null,null,null,48215,48
2010487,Calma Estates Colonia Number 3,Populated Place,Hidalgo County,Texas,Alton,38,26.3314584,-98.2508467,None,10/20/2003,null,null,null,null,48215,48
1378086,Calvary,Populated Place,Wood County,Texas,Calvary,137,32.7579055,-95.5271785,None,11/30/1979,11980,U6,null,null,48499,48
1353586,Calvert,Populated Place,Robertson County,Texas,Calvert,100,30.9779651,-96.6738627,None,11/30/1979,11992,P1,null,null,48395,48
1379496,Calvert Junction,Populated Place,Robertson County,Texas,Calvert,89,30.9421325,-96.7374764,None,11/30/1979,null,null,null,null,48395,48
2011269,Camargito Colonia,Populated Place,Starr County,Texas,La Grulla,47,26.346456,-98.7414143,None,10/20/2003,null,null,null,null,48427,48
1384207,Cambridge,Populated Place,Grayson County,Texas,Pottsboro,233,33.8112144,-96.7280537,None,12/31/2003,null,null,null,null,48181,48
2471731,Cambridge Village,Populated Place,Harris County,Texas,Bellaire,19,29.6366,-95.4606,None,7/16/2008,null,null,null,null,48201,48
1353595,Camden,Populated Place,Polk County,Texas,Camden,90,30.9171384,-94.7343739,None,11/30/1979,12016,U6,null,null,48373,48
1353598,Cameron,Populated Place,Milam County,Texas,Cameron,122,30.8532454,-96.9769304,None,11/30/1979,12040,P1,null,null,48331,48
1867543,Cameron Park,Populated Place,Cameron County,Texas,East Brownsville,5,25.9645239,-97.4766508,None,5/15/2000,12045,U5,null,null,48061,48
2010330,Cameron Park Colonia,Populated Place,Cameron County,Texas,East Brownsville,8,25.9714681,-97.4783177,None,10/20/2003,12045,U5,null,null,48061,48
1378087,Camey,Populated Place,Denton County,Texas,Hebron,189,33.0834537,-96.8561133,None,11/30/1979,12052,U4,null,null,48121,48
1381571,Camilla,Populated Place,San Jacinto County,Texas,Camilla,92,30.5996432,-95.0579915,None,11/30/1979,12064,U6,null,null,48407,48
2010130,Camino Barrial Colonia,Populated Place,El Paso County,Texas,San Elizario,1109,31.5820592,-106.2616458,None,10/20/2003,null,null,null,null,48141,48
2471732,Camino South,Populated Place,Harris County,Texas,Friendswood,8,29.5573,-95.1305,None,7/16/2008,null,null,null,null,48201,48
2035002,Camp Air,Populated Place,Mason County,Texas,Katemcy,526,30.9018401,-99.2839448,None,2/20/2004,null,null,null,null,48319,48
1331969,Camp Dallas,Populated Place,Denton County,Texas,Little Elm,170,33.1398425,-96.9888961,None,11/30/1979,12172,U6,null,null,48121,48
1353644,Camp Hulen,Populated Place,Matagorda County,Texas,Palacios,3,28.7066575,-96.243301,None,11/30/1979,null,null,null,null,48321,48
2034869,Camp Ruby,Populated Place,Polk County,Texas,Dallardsville,76,30.6968673,-94.7293739,None,2/20/2004,null,null,null,null,48373,48
1353670,Camp San Saba,Populated Place,McCulloch County,Texas,Katemcy,478,30.9954486,-99.2550544,None,11/30/1979,12268,U6,null,null,48307,48
2035015,Camp Seale,Populated Place,Polk County,Texas,Jacks Creek South,57,30.5754822,-94.6077016,None,2/20/2004,null,null,null,null,48373,48
2034894,Camp Springs,Populated Place,Scurry County,Texas,Camp Springs,684,32.7598297,-100.6920581,None,2/20/2004,null,null,null,null,48415,48
1867544,Camp Swift,Populated Place,Bastrop County,Texas,Lake Bastrop,134,30.19077,-97.2922144,None,5/15/2000,12334,U5,null,null,48021,48
1332015,Camp Verde,Populated Place,Kerr County,Texas,Center Point,491,29.8938289,-99.1047602,None,11/30/1979,12364,U6,null,null,48265,48
1332021,Camp Willow,Populated Place,Guadalupe County,Texas,New Braunfels East,179,29.6657817,-98.0686183,None,11/30/1979,12376,U6,null,null,48187,48
1332024,Camp Wood,Populated Place,Real County,Texas,Camp Wood,444,29.6693924,-100.0122911,None,11/30/1979,12388,P1,null,null,48385,48
1332031,Campbell,Populated Place,Hunt County,Texas,Commerce South,180,33.1481702,-95.9513564,None,11/30/1979,12112,P1,null,null,48231,48
1372901,Campbellton,Populated Place,Atascosa County,Texas,Whitsett,73,28.747482,-98.3025108,None,11/30/1979,12136,U6,null,null,48013,48
1332045,Campo Alto,Populated Place,Hidalgo County,Texas,Pharr,32,26.2050737,-98.1263973,None,11/30/1979,12220,U6,null,null,48215,48
2010131,Campo Bello Estates Colonia,Populated Place,El Paso County,Texas,San Elizario,1109,31.5912257,-106.252479,None,10/20/2003,null,null,null,null,48141,48
2011270,Campo Verde Colonia,Populated Place,Starr County,Texas,Roma-Los Saenz East,54,26.3922862,-98.9141951,None,10/20/2003,null,null,null,null,48427,48
2011271,Campobello Colonia,Populated Place,Starr County,Texas,Roma-Los Saenz West,66,26.4122844,-99.0233636,None,10/20/2003,null,null,null,null,48427,48
2011272,Campobello Number 2 Colonia,Populated Place,Starr County,Texas,Roma-Los Saenz West,74,26.4142289,-99.0233637,None,10/20/2003,null,null,null,null,48427,48
2010668,Camposanto-Elcometa Colonia,Populated Place,Zavala County,Texas,Crystal City,174,28.6983122,-99.8364441,None,10/20/2003,null,null,null,null,48507,48
1379497,Campti,Populated Place,Shelby County,Texas,Shelbyville,88,31.8262826,-94.0401926,None,11/30/1979,12352,U6,null,null,48419,48
1378088,Cana,Populated Place,Van Zandt County,Texas,Cedarvale,135,32.5745792,-96.0146914,None,11/30/1979,null,null,null,null,48467,48
2010488,Cana de Azucar Colonia,Populated Place,Hidalgo County,Texas,Edcouch,20,26.2884049,-97.9941699,None,10/20/2003,null,null,null,null,48215,48
1379498,Canaan,Populated Place,Grayson County,Texas,Whitewright,236,33.5545514,-96.401651,None,11/30/1979,null,null,null,null,48181,48
1353716,Canada Verde,Populated Place,Wilson County,Texas,Saspamco,126,29.191909,-98.2755667,None,11/30/1979,null,null,null,null,48493,48
2034737,Canada Verde,Populated Place,Wilson County,Texas,Saspamco,126,29.1921867,-98.2761222,None,2/20/2004,null,null,null,null,48493,48
1372905,Canadian,Populated Place,Hemphill County,Texas,Canadian West,739,35.91282,-100.3820772,None,11/30/1979,12412,P1,null,null,48211,48
2010489,Canadiana Estates Colonia,Populated Place,Hidalgo County,Texas,La Joya,39,26.2114621,-98.377239,None,10/20/2003,null,null,null,null,48215,48
2011273,Canales Colonia,Populated Place,Starr County,Texas,Rio Grande City North,54,26.3822872,-98.8353049,None,10/20/2003,null,null,null,null,48427,48
1379499,Canary,Populated Place,Madison County,Texas,Canary,113,30.9935206,-96.1782927,None,11/30/1979,null,null,null,null,48313,48
1377164,Candelaria,Populated Place,Presidio County,Texas,Candelaria,871,30.1384901,-104.6854822,None,12/31/2003,12424,U6,null,null,48377,48
1331836,Candelaria,Populated Place,Presidio County,Texas,Candelaria,872,30.1384902,-104.6829821,None,11/30/1979,12424,U6,null,null,48377,48
2471733,Candlelight,Populated Place,Harris County,Texas,Houston Heights,22,29.8493,-95.465,None,7/16/2008,null,null,null,null,48201,48
2471734,Candlelight Forest West,Populated Place,Harris County,Texas,Houston Heights,25,29.8723,-95.4975,None,7/16/2008,null,null,null,null,48201,48
